id,Instance of,Title,Genre,Duration,Publication date,Netflix ID,Disney+ movie ID,Disney+ series ID,Hulu ID
Q325355,movie,The Promise,"['Q859369', 'Q130232']",115.0,1994-01-01,70076946,,,
Q327312,movie,Cellular,"['Q959790', 'Q188473']",94.0,2004-01-01,60034577,,,
Q327667,movie,Women Without Men,Q130232,95.0,2009-01-01,70123712,,,
Q327953,movie,The Robber,Q130232,90.0,2010-02-15,70132704,,,
Q328208,movie,Piranha 3DD,"['Q224700', 'Q471839']",82.0,2012-01-01,70202149,,,
Q329007,movie,Comedian Harmonists,Q130232,126.0,1997-12-25,60023171,,,
Q329131,movie,Jerry Maguire,"['Q1054574', 'Q157443', 'Q130232', 'Q111278985', 'Q1339864']",139.0,1996-12-06,60022922,,,
Q329448,movie,Public Enemies,"['Q959790', 'Q645928', 'Q130232', 'Q188473', 'Q52207310', 'Q2484376', 'Q113485322', 'Q19367312', 'Q17013749', 'Q116514801', 'Q319221', 'Q2421031']",140.0,2009-01-01,70111115,,,
Q330612,movie,Dragonheart,"['Q157394', 'Q663106', 'Q319221', 'Q188473', 'Q3327002', 'Q1433443']",103.0,1996-05-31,60029363,,,
Q333381,movie,Sorority House Massacre II,"['Q200092', 'Q853630']",80.0,1990-01-01,60002024,,,
Q333508,movie,True Heart,Q130232,89.0,1997-01-01,70005124,,,
Q337747,movie,Species,"['Q471839', 'Q1342372', 'Q200092']",104.0,1995-11-09,988150,,,
Q365028,movie,Love and Anger,"['Q130232', 'Q336144']",100.0,1969-01-01,70040410,,,
Q366375,tv,Good Luck Charlie,"['Q17113138', 'Q21188110']",,,,,3elWaTWCE1iN,
Q367216,movie,Bride of the Monster,"['Q200092', 'Q471839', 'Q1342372']",68.0,1955-01-01,331728,,,
Q367313,tv,The Marvelous Misadventures of Flapjack,"['Q98526245', 'Q9335576']",,,,,,1f3d8887-5dbd-4a54-be49-a12fefe32165
Q368136,movie,Città violenta,"['Q2421031', 'Q130232']",107.0,1970-01-01,70010293,,,
Q368210,movie,Rudolph the Red-Nosed Reindeer and the Island of Misfit Toys,Q28026639,74.0,2001-10-30,60025354,,,
Q368421,movie,Texas Rangers,"['Q130232', 'Q52207310']",86.0,2001-01-01,60000895,,,
Q369610,movie,The Cutter,"['Q188473', 'Q2484376']",88.0,2005-01-01,70045716,,,
Q370132,anime,Rin-ne,Q15712145,,,,,,c5d30caf-a735-4e8d-ace9-3fc02ca6611b
Q370412,tv,Elogium,,46.0,1995-09-18,70178061,,,
Q372174,movie,Torn Curtain,"['Q2297927', 'Q109733333']",122.0,1966-01-01,70038983,,,
Q372956,movie,Redneck Zombies,"['Q1747837', 'Q224700', 'Q471839', 'Q157443']",90.0,1987-01-01,898414,,,
Q373774,movie,Imitation of Life,"['Q1054574', 'Q130232', 'Q52207399']",124.0,1959-01-01,60011716,,,
Q374207,movie,Begotten,"['Q200092', 'Q157394', 'Q790192']",78.0,1989-10-24,70018261,,,
Q374373,movie,The Inheritance,Q130232,107.0,2003-02-21,70034223,,,
Q374577,movie,Two Arabian Knights,"['Q860626', 'Q226730']",82.0,1927-01-01,60011500,,,
Q375578,movie,Libeled Lady,"['Q248583', 'Q860626']",99.0,1936-10-09,60010593,,,
Q376663,movie,Mean Machine,"['Q859369', 'Q586250', 'Q130232', 'Q3076696']",99.0,2001-01-01,60023503,,,
Q378013,movie,Police Story 2,"['Q188473', 'Q1033891', 'Q157443']",105.0,1988-01-01,70060917,,,
Q378066,movie,Hotel America,"['Q130232', 'Q1054574']",90.0,1981-01-01,70100525,,,
Q378311,movie,Alvin and the Chipmunks: The Squeakquel,"['Q842256', 'Q157443', 'Q2143665', 'Q157394', 'Q28026639', 'Q25110269']",88.0,2009-12-24,70115628,6En95KqyWwAA,,
Q378748,tv_film,The Hunchback of Notre-Dame,"['Q52207399', 'Q130232']",100.0,1982-01-01,70113399,,,
Q381751,movie,Sex and the City,"['Q5442753', 'Q860626', 'Q157443']",145.0,2008-05-12,70084801,,,
Q382687,movie,Moonlight Mile,Q130232,112.0,2002-01-01,60023641,,,
Q383844,movie,Rollerball,"['Q188473', 'Q471839']",98.0,2002-02-08,60020995,,,
Q385798,movie,Under Siege,"['Q188473', 'Q2484376', 'Q2096633']",98.0,1992-01-01,1078313,4gmzmml0M1BY,,
Q386680,tv,Full House,"['Q860626', 'Q25372']",,,70245012,,,
Q386714,movie,Count Dracula,"['Q200092', 'Q2137852', 'Q130232', 'Q52207399']",93.0,1970-01-01,70062288,,,
Q387370,movie,Irma la Douce,"['Q860626', 'Q157443']",135.0,1963-01-01,60010499,,,
Q387414,movie,Orphan,"['Q200092', 'Q2484376', 'Q1200678', 'Q130232']",123.0,2009-07-24,70113004,,,
Q387601,movie,Night at the Museum,"['Q157394', 'Q2678111', 'Q52207399']",105.0,2006-12-17,70045865,7CIEBLbWIbTR,,
Q387674,anime,Final Fantasy VII: Advent Children,"['Q188473', 'Q471839', 'Q157394', 'Q174526']",101.0,2005-01-01,70039530,,,
Q387694,movie,Dark Harbor,"['Q130232', 'Q20442589']",89.0,1998-10-01,70002605,,,
Q388022,movie,The Wolf,Q2484376,122.0,2004-01-01,70106216,,,
Q388944,movie,Wrong Turn,"['Q200092', 'Q853630', 'Q1146335', 'Q2484376', 'Q909586']",84.0,2003-05-30,60027996,,,
Q389548,movie,What's Your Number?,Q860626,102.0,2011-01-01,70144645,,,
Q390011,tv_film,Sharpay's Fabulous Adventure,"['Q1146335', 'Q860626', 'Q842256']",89.0,2011-01-01,70170601,50NhoyfQNbAC,,
Q390164,movie,Against the Dark,"['Q200092', 'Q2484376', 'Q2137852', 'Q3072049', 'Q1341051', 'Q188473']",93.0,2009-01-01,70112656,,,
Q391263,movie,Shake It All About,"['Q859369', 'Q860626', 'Q20442589', 'Q157443', 'Q1054574', 'Q130232']",98.0,2001-11-16,70002103,,,
Q391541,movie,Imitation of Life,"['Q1054574', 'Q130232', 'Q52207399']",111.0,1934-01-01,60011715,,,
Q391943,movie,Lesson of the Evil,Q853630,124.0,2012-11-09,70285592,,,
Q392396,tv,Bob's Burgers,"['Q4765080', 'Q2743', 'Q9335576']",21.0,,70175658,,4CjR6DOjbiCM,fdeb1018-4472-442f-ba94-fb087cdea069
Q392684,movie,Hamilton: In the Interest of the Nation,"['Q2484376', 'Q188473', 'Q130232']",108.0,2012-01-13,80066751,,,
Q392806,movie,Where Eagles Dare,"['Q319221', 'Q369747', 'Q130232', 'Q188473']",158.0,1968-01-01,60029792,,,
Q402100,movie,The Biscuit Eater,"['Q130232', 'Q1361932']",90.0,1972-03-22,,5VvDuZvq3K3I,,
Q402758,movie,The Oxford Murders,Q959790,107.0,2008-01-01,70143631,,,
Q406705,movie,Lupin III: Dead or Alive,Q959790,97.0,1996-04-30,70020594,,,
Q406785,movie,Air America,"['Q188473', 'Q663106', 'Q157443']",108.0,1990-08-10,236668,,,
Q420232,movie,La Habanera,Q130232,98.0,1937-01-01,60035536,,,
Q427091,movie,The Brave One,"['Q130232', 'Q959790', 'Q2642760']",122.0,2007-01-01,70060000,,,
Q427186,movie,Rocco and His Brothers,"['Q130232', 'Q959790', 'Q895583']",177.0,1960-09-06,70029852,,,
Q427529,tv,Taxi,Q170238,25.0,,,,,8eae7531-a930-48ad-9294-28a7446ea71a
Q428372,movie,Blonde Ambition,Q860626,93.0,2007-01-01,70075021,,,
Q428551,movie,The Family Man,"['Q860626', 'Q859369', 'Q157394', 'Q28026639', 'Q130232']",121.0,2000-01-01,60001831,,,
Q428668,movie,Jury Duty,"['Q3072039', 'Q157443']",84.0,1995-01-01,60032815,,,
Q430987,movie,Tuya's Marriage,Q130232,96.0,2006-01-01,70096743,,,
Q431093,movie,Sunrise: A Song of Two Humans,"['Q130232', 'Q226730', 'Q1054574']",91.0,1927-01-01,60011651,,,
Q432088,movie,Maurice,"['Q130232', 'Q20442589', 'Q52207399', 'Q17013749']",138.0,1987-01-01,60010639,,,
Q438406,tv,Grey's Anatomy,Q1786567,,,70140391,,6P4ZI3bWwSDj,bfd6ba83-5fff-46f8-abae-76f1796c1c8e
Q443773,movie,The Cry of the Owl,"['Q130232', 'Q19367312', 'Q959790', 'Q52207399']",100.0,2009-01-01,70135862,,,
Q447089,movie,Deathmaker,Q130232,110.0,1995-01-01,70025068,,,
Q448463,movie,Alvarez Kelly,Q172980,105.0,1966-01-01,246740,,,
Q451196,movie,Quest for Fire,"['Q157394', 'Q130232', 'Q52207399']",105.0,1981-01-01,60011648,,,
Q451630,movie,The River Wild,"['Q2484376', 'Q188473', 'Q319221', 'Q959790', 'Q130232', 'Q15898171']",108.0,1994-01-01,17672040,,,
Q451691,movie,Beloved,Q130232,99.0,1982-01-01,70061382,,,
Q452122,movie,Eureka,Q130232,217.0,2000-01-01,60020534,,,
Q452171,movie,Amador,Q130232,109.0,2010-01-01,70172958,,,
Q458656,movie,Dog Day Afternoon,"['Q496523', 'Q622370', 'Q130232', 'Q959790', 'Q859369', 'Q20442589', 'Q2484376']",119.0,1975-01-01,450423,,,
Q459833,movie,Refugee,"['Q130232', 'Q1054574']",,2000-01-01,60002519,,,
Q460379,movie,Bad Boys,"['Q2484376', 'Q188473', 'Q663106', 'Q496523', 'Q5897543', 'Q4984974', 'Q157443']",114.0,1995-01-01,269880,,,
Q463994,movie,American Dream,Q93204,98.0,1990-01-01,60027976,,,
Q464014,movie,Lara Croft: Tomb Raider,"['Q319221', 'Q1776156', 'Q22981906', 'Q471839', 'Q157394', 'Q188473']",100.0,2001-01-01,60004467,,,
Q464964,movie,The Dictator,Q157443,83.0,2012-05-16,70228042,,,
Q465174,movie,The Breed,Q200092,101.0,2006-01-01,70067899,,,
Q466101,movie,La Haine,"['Q130232', 'Q5897543', 'Q959790']",96.0,1995-01-01,70007071,,,
Q466436,movie,Shattered Glass,"['Q130232', 'Q959790', 'Q645928']",95.0,2003-01-01,60031253,,,
Q466765,tv_film,Anne Frank Remembered,Q93204,122.0,1995-01-01,60027972,,,
Q466792,movie,The Dead Zone,"['Q200092', 'Q471839', 'Q1200678', 'Q52207399', 'Q109733333']",100.0,1983-01-01,60002169,,,
Q467111,movie,The Japanese Wife,"['Q130232', 'Q1054574']",,2010-01-01,70139025,,,
Q467181,movie,The Good Thief,"['Q496523', 'Q130232', 'Q959790']",108.0,2002-01-01,60027579,,,
Q467248,movie,Pay It Forward,"['Q130232', 'Q52207399']",123.0,2000-01-01,60002965,,,
Q467571,movie,Most Wanted,"['Q188473', 'Q2484376']",99.0,1997-01-01,1181759,,,
Q468146,movie,The Bodyguard from Beijing,"['Q188473', 'Q1033891']",92.0,1994-01-01,60001923,,,
Q468484,movie,The Longest Day,"['Q369747', 'Q17013749', 'Q52162262', 'Q130232', 'Q188473']",180.0,1962-01-01,711720,,,
Q470099,movie,American Roulette,Q109733333,94.0,1988-01-01,70147342,,,
Q470624,movie,Sliding Doors,"['Q860626', 'Q859369', 'Q130232']",98.0,1998-01-01,1192903,,,
Q471054,movie,The Amityville Horror,"['Q200092', 'Q52162262', 'Q31888058']",89.0,2005-04-07,70021631,,,
Q471456,tv_film,Prison Break: The Final Break,Q182015,,2009-01-01,70119835,,,
Q471569,movie,The Edge of Love,"['Q645928', 'Q1054574', 'Q130232', 'Q20442589']",111.0,2008-01-01,70106736,,,
Q471720,movie,Grumpy Old Men,"['Q860626', 'Q663106', 'Q28026639']",103.0,1993-01-01,563572,,,
Q472271,movie,Owning Mahowny,"['Q130232', 'Q157443']",101.0,2003-01-01,60027687,,,
Q472361,movie,Amistad,"['Q130232', 'Q3072039']",152.0,1997-01-01,1181506,,,
Q472390,movie,The Wrong Man,"['Q130232', 'Q185867', 'Q3072039', 'Q959790', 'Q52162262']",101.0,1956-01-01,70002875,,,
Q472794,movie,Ator l'invincibile,"['Q157394', 'Q130130466']",92.0,1982-01-01,70004463,,,
Q473803,movie,Lo chiamavano Bulldozer,Q157443,97.0,1978-10-05,81293401,,,
Q473899,tv_film,Hostile Waters,Q182015,92.0,1997-01-01,70003018,,,
Q474082,movie,The Chronicles of Narnia: The Voyage of the Dawn Treader,"['Q157394', 'Q188473', 'Q52207399']",123.0,2010-01-01,70115630,EZQWzqJTK2Wd,,
Q474098,movie,Amores perros,"['Q130232', 'Q2484376', 'Q459290', 'Q21401869']",153.0,2000-01-01,60020243,,,
Q474141,movie,A Real Young Girl,Q130232,93.0,1975-01-01,60021493,,,
Q474414,movie,First Snow,"['Q2484376', 'Q130232']",101.0,2006-01-01,70063586,,,
Q475529,movie,Mr. Deeds Goes to Town,"['Q859369', 'Q860626', 'Q52162262']",115.0,1936-01-01,777869,,,
Q475789,movie,The Fourth Kind,"['Q471839', 'Q2484376', 'Q130232', 'Q200092']",98.0,2009-01-01,70124182,,,
Q475944,movie,06/05,"['Q130232', 'Q52162262', 'Q109733333']",117.0,2004-01-01,70041157,,,
Q476857,tv,FlashForward,"['Q1366112', 'Q336059', 'Q85133165']",42.0,,,,5RXO3SSsnBN8,
Q477365,movie,101 Dalmatians II: Patch's London Adventure,"['Q2143665', 'Q157443', 'Q842256']",70.0,2003-01-21,60025363,772r544Ytu2C,,
Q477447,movie,The Piano Tuner of Earthquakes,"['Q130232', 'Q471839']",99.0,2005-01-01,70065053,,,
Q477839,movie,London River,Q130232,87.0,2009-01-01,70114350,,,
Q477959,tv,Shaun the Sheep,"['Q1273568', 'Q9335576']",,2007-04-10,70155567,,,
Q478536,movie,Three,"['Q130232', 'Q1054574', 'Q157443', 'Q20442589']",119.0,2010-09-10,70151000,,,
Q480457,movie,Romeos,"['Q130232', 'Q1054574', 'Q20442589', 'Q157443']",94.0,2011-02-11,70218745,,,
Q481310,movie,Visions of Eight,Q93204,110.0,1973-01-01,70183040,,,
Q482652,movie,Away from Her,Q130232,110.0,2006-01-01,70055883,,,
Q482944,movie,Save the Green Planet!,"['Q471839', 'Q761469', 'Q157443']",117.0,2003-01-01,70032567,,,
Q483591,movie,Anacondas: The Hunt for the Blood Orchid,"['Q188473', 'Q200092']",93.0,2004-01-01,60036256,,,
Q483795,movie,The Scarlet Letter,"['Q2439025', 'Q20442589', 'Q599558']",115.0,2004-01-01,70038251,,,
Q483909,movie,Time,"['Q130232', 'Q1054574', 'Q1200678']",97.0,2006-05-20,70075010,,,
Q484176,anime,The Place Promised in Our Early Days,"['Q15637299', 'Q15637310', 'Q5366020', 'Q471839', 'Q1054574', 'Q130232']",91.0,2004-01-01,70034902,,,
Q484291,movie,Three... Extremes,Q200092,121.0,2004-01-01,70038945,,,
Q484547,movie,The Divine Weapon,"['Q369747', 'Q130232']",134.0,2008-01-01,70124761,,,
Q484679,movie,Dream,Q130232,95.0,2008-01-01,70121924,,,
Q484987,movie,Dracula 2000,"['Q200092', 'Q2137852', 'Q52207399', 'Q188473']",95.0,2000-01-01,60003543,,,
Q485725,movie,I Saw the Devil,"['Q590103', 'Q188473']",141.0,2010-01-01,70144554,,,
Q485731,movie,Sex Is Zero,Q1146335,96.0,2002-01-01,70047491,,,
Q485841,movie,Woman of Straw,"['Q959790', 'Q52207399']",116.0,1964-01-01,70147158,,,
Q485983,movie,Shrek 2,"['Q188473', 'Q157394', 'Q157443', 'Q1637212', 'Q319221', 'Q1361932', 'Q1957385']",93.0,2004-01-01,60034572,,,
Q486609,movie,Anastasia,"['Q859369', 'Q842256', 'Q1361932', 'Q202866', 'Q130232', 'Q157394']",94.0,1997-11-21,1190864,kk5jp1fOnbBy,,
Q486907,movie,The Coast Guard,Q130232,100.0,2002-01-01,70035835,,,
Q488120,movie,Marathon,"['Q645928', 'Q130232', 'Q1339864']",117.0,2005-01-27,70205147,,,
Q488169,movie,Memories of Murder,"['Q19367312', 'Q1200678', 'Q130232']",132.0,2003-05-02,70035995,,,
Q488655,movie,Groundhog Day,"['Q157443', 'Q1054574', 'Q859369', 'Q157394', 'Q860626', 'Q471839', 'Q1919632', 'Q102706436']",101.0,1993-01-01,563104,,,
Q488745,movie,The Debt,"['Q130232', 'Q2484376']",107.0,1999-10-01,60036745,,,
Q490204,movie,Hollow Point,"['Q2484376', 'Q188473', 'Q959790']",98.0,1996-01-01,70006646,,,
Q491084,tv,Dream High 2,Q842256,,,70251157,,,
Q491549,movie,Voice of a Murderer,Q130232,122.0,2007-01-01,70130513,,,
Q491800,movie,Gattaca,"['Q471839', 'Q130232', 'Q20443008', 'Q1077883', 'Q108084492']",101.0,1997-01-01,1180113,,,
Q491935,tv,Operation Proposal,Q1054574,,,70251160,,,
Q492108,movie,Murder Ahoy!,"['Q959790', 'Q1200678', 'Q157443']",89.0,1964-01-01,70046586,,,
Q492124,movie,Murder Most Foul,"['Q2484376', 'Q1200678', 'Q157443', 'Q959790', 'Q52207399']",87.0,1964-01-01,70046585,,,
Q492289,movie,The Day He Arrives,Q130232,79.0,2011-01-01,70189499,,,
Q492339,tv,Robocar Poli,Q9335576,11.0,,80059047,,,
Q492604,movie,Jumpin' Jack Flash,"['Q2297927', 'Q16950433', 'Q860626']",101.0,1986-01-01,60037810,,,
Q492908,movie,Snowpiercer,"['Q2484376', 'Q471839', 'Q188473', 'Q1341051', 'Q20443008', 'Q130232']",126.0,2013-08-01,70270364,,,
Q493045,tv,Goodbye Dear Wife,,,,80126185,,,
Q493193,movie,The Power of Kangwon Province,Q130232,110.0,1998-04-04,70045807,,,
Q494331,movie,Lonelyhearts,Q130232,100.0,1958-01-01,60011636,,,
Q494722,movie,Stand by Me,"['Q1146335', 'Q2975633', 'Q319221', 'Q157443', 'Q130232', 'Q52162262']",89.0,1986-01-01,994992,,,
Q495741,movie,Whispering Corridors,"['Q200092', 'Q1146335']",105.0,1998-01-01,70021161,,,
Q495850,movie,The Croods,"['Q157394', 'Q157443', 'Q319221']",101.0,2013-02-15,70143241,,,
Q496296,tv,Iris,Q1054574,,,80081705,,,
Q496907,movie,A Life Less Ordinary,"['Q860626', 'Q157394']",99.0,1997-01-01,1179373,,,
Q497250,movie,Tell Me Something,"['Q19367312', 'Q1200678']",118.0,1999-01-01,60023655,,,
Q498297,movie,House at the End of the Street,Q2484376,101.0,2012-01-01,70215438,,,
Q499512,movie,Reprise,Q859369,106.0,2006-09-08,70066353,,,
Q499633,movie,The Time Machine,"['Q188473', 'Q471839', 'Q1341051', 'Q20443008', 'Q52162262', 'Q104765957']",92.0,2002-03-04,60022645,,,
Q499767,tv,Jeopardy!,"['Q846662', 'Q2123557']",30.0,,81034099,,,3ddd9f60-886c-4a43-a415-f065c2bf04c8
Q500280,movie,Earthquake,"['Q188473', 'Q2484376', 'Q846544', 'Q130232']",122.0,1974-01-01,60030175,,,
Q500304,movie,Those Magnificent Men in their Flying Machines,"['Q319221', 'Q157443']",138.0,1965-01-01,60011453,,,
Q501436,movie,Only You,Q860626,85.0,1992-01-01,70170889,,,
Q501703,movie,Austin Powers: International Man of Mystery,"['Q2297927', 'Q622548', 'Q959790']",95.0,1997-01-01,1153656,,,
Q502080,movie,Father of a Soldier,"['Q130232', 'Q369747']",92.0,1964-01-01,60025140,,,
Q502374,movie,Trance,"['Q496523', 'Q2421031', 'Q1200678', 'Q959790', 'Q130232']",101.0,2013-01-01,70270301,,,
Q504023,tv,7th Heaven,Q1366112,,,,,,6ed21d50-5c60-40d2-b4c7-a7e01228c18e
Q504961,movie,The Lodger: A Story of the London Fog,"['Q959790', 'Q21401869', 'Q2484376', 'Q226730', 'Q200092', 'Q25533274']",70.0,1927-02-14,60003090,,,
Q505053,movie,Thunderstruck,Q157443,98.0,2004-01-01,70037315,,,
Q506418,movie,The Princess Bride,"['Q860626', 'Q157394', 'Q52207399', 'Q2096633', 'Q222639', 'Q130130466', 'Q1957385']",94.0,1987-09-25,60000361,6hFucDYzyBdw,,
Q506605,movie,Collateral Damage,"['Q188473', 'Q2642760']",104.0,2002-02-08,60022053,,,
Q507285,movie,Lumière and Company,"['Q93204', 'Q336144']",88.0,1995-01-01,721940,,,
Q508841,movie,House of Sand and Fog,"['Q130232', 'Q52207399']",126.0,2003-12-19,60031273,,,
Q509256,movie,Jackass: The Movie,"['Q188473', 'Q157443']",85.0,2002-10-21,60023617,,,
Q509485,tv,Boy Meets World,"['Q17113138', 'Q859369', 'Q21188110']",30.0,,,,30QWPKyQ9vTF,d5da7445-2c9c-4f7e-b5fe-9d8a94c02dcc
Q509605,movie,Time Regained,"['Q130232', 'Q52207399']",162.0,1998-01-01,60001714,,,
Q510388,movie,Convoy,"['Q859369', 'Q188473', 'Q157443', 'Q130232', 'Q319221']",106.0,1978-01-01,60032614,,,
Q510864,movie,Timecrimes,Q471839,88.0,2007-09-20,70084258,,,
Q511914,movie,Hoop Dreams,Q93204,170.0,1994-01-01,60002760,,,
Q512576,movie,MirrorMask,"['Q157394', 'Q319221', 'Q794912']",101.0,2005-01-01,70020736,,,
Q513525,tv_film,Hellboy: Sword of Storms,Q157394,77.0,2006-01-01,70059701,,,
Q514416,movie,The Sessions,"['Q645928', 'Q599558', 'Q130232', 'Q157443']",96.0,2012-01-23,70209251,7O0SzL2mLO4c,,
Q515687,movie,Dark Command,Q172980,96.0,1940-01-01,60000972,,,
Q516904,movie,For Queen and Country,"['Q130232', 'Q959790']",105.0,1988-01-01,60037503,,,
Q517239,movie,The Big Blue,"['Q130232', 'Q319221', 'Q1054574', 'Q645928']",132.0,1988-01-01,303952,,,
Q517652,movie,Out for Justice,"['Q188473', 'Q19367312', 'Q1033891']",88.0,1991-01-01,833873,,,
Q517910,movie,Robinson Crusoe,"['Q130232', 'Q52207399']",105.0,1997-01-01,60021704,,,
Q519147,movie,All the Boys Love Mandy Lane,"['Q200092', 'Q2484376', 'Q853630']",90.0,2006-09-09,70074100,,,
Q519192,movie,Operation Mad Ball,Q157443,105.0,1957-01-01,70118684,,,
Q521289,tv,Bored to Death,"['Q2421031', 'Q859369', 'Q21188110']",25.0,,,,,998a780b-2ed5-42fc-948d-6c773242caaa
Q523190,tv,T.U.F.F. Puppy,Q9335576,,,,,,0e5027d0-6b0d-46c9-a2d8-b05aeb16b57d
Q524849,movie,Barbary Coast,Q130232,97.0,1935-01-01,60010121,,,
Q527598,movie,Padre Padrone,Q130232,112.0,1977-05-17,838572,,,
Q529353,tv_film,The Bunker,"['Q130232', 'Q645928', 'Q17013749']",145.0,1981-01-01,70023429,,,
Q529758,movie,"Ultramarines: A Warhammer 40,000 Movie",Q471839,70.0,2010-01-01,70267510,,,
Q530507,movie,McLintock!,"['Q157443', 'Q172980']",127.0,1963-01-01,70038734,,,
Q531261,movie,Night and Day,"['Q859369', 'Q130232']",144.0,2008-02-12,70125126,,,
Q531310,movie,The Accused,"['Q130232', 'Q3072039', 'Q959790']",111.0,1988-01-01,60010993,,,
Q531539,movie,The Thief Lord,"['Q157394', 'Q130232', 'Q52207399']",98.0,2006-01-01,70045482,,,
Q532006,movie,Les Vacances de Monsieur Hulot,Q157443,99.0,1953-02-25,60010677,,,
Q532064,movie,Angel,"['Q52207399', 'Q1054574', 'Q130232']",134.0,2007-01-01,70081081,,,
Q533321,movie,Undiscovered,Q130232,97.0,2005-01-01,70032587,,,
Q533383,movie,The Room,"['Q1054574', 'Q130232', 'Q459290']",99.0,2003-06-27,70114944,,,
Q534785,movie,Senna,Q93204,106.0,2010-10-07,70170051,,,
Q535500,movie,Kinjite: Forbidden Subjects,"['Q959790', 'Q188473', 'Q2254193', 'Q130232']",97.0,1989-01-01,60026351,,,
Q536608,movie,Festival Express,"['Q93204', 'Q842256', 'Q1800833']",90.0,2003-01-01,70000090,,,
Q537166,movie,Shadowboxer,"['Q959790', 'Q130232']",93.0,2005-01-01,70053821,,,
Q538952,tv_film,Attila,"['Q188473', 'Q130232', 'Q645928']",177.0,2001-01-01,60020208,,,
Q540318,movie,The Arrival,"['Q471839', 'Q2484376', 'Q2973181']",115.0,1996-01-01,70114897,,,
Q540473,movie,Startup.com,Q93204,107.0,2001-01-01,70003079,,,
Q541414,movie,Morituri,"['Q369747', 'Q52162262']",118.0,1965-08-25,60010668,,,
Q542492,movie,The Million Dollar Hotel,"['Q959790', 'Q1919632']",118.0,2000-02-09,60004442,,,
Q542724,movie,Bongwater,"['Q20442589', 'Q52162262', 'Q860626']",98.0,1997-01-01,70027862,,,
Q543248,movie,Far Cry,"['Q188473', 'Q471839', 'Q319221', 'Q2484376', 'Q130232', 'Q1077883']",94.0,2008-01-01,70126924,,,
Q543330,movie,Attack of the 50 Ft. Woman,Q471839,87.0,1993-01-01,60022290,,,
Q543462,movie,Total Eclipse,"['Q645928', 'Q130232', 'Q20442589']",111.0,1995-01-01,1057546,,,
Q543573,movie,Replicant,"['Q188473', 'Q2484376', 'Q471839', 'Q4984974']",96.0,2001-05-11,60021323,,,
Q543810,movie,Ali: Fear Eats the Soul,"['Q130232', 'Q1054574', 'Q1135802']",93.0,1974-03-05,60028416,,,
Q543829,movie,Afraid of the Dark,Q130232,91.0,1991-01-01,70039935,,,
Q544478,movie,The Brothers Solomon,Q157443,91.0,2007-01-01,70059992,,,
Q544664,movie,Bel Ami,"['Q130232', 'Q52207399']",100.0,2012-01-01,70140920,,,
Q544879,movie,Haggard: The Movie,"['Q157443', 'Q130232']",96.0,2003-01-01,60030170,,,
Q545616,movie,The Tango Lesson,"['Q130232', 'Q842256', 'Q1054574']",100.0,1997-01-01,70009864,,,
Q547323,movie,Courage of Lassie,"['Q130232', 'Q2143665']",92.0,1946-01-01,70002222,,,
Q549012,movie,The Barbarian Invasions,"['Q130232', 'Q157443']",99.0,2003-05-21,60031266,,,
Q549031,movie,The Incredible Shrinking Woman,"['Q157443', 'Q471839', 'Q761469']",84.0,1981-01-01,70100991,,,
Q549417,movie,The Dub Room Special,Q842256,90.0,2005-10-01,70040895,,,
Q549902,movie,Love Ranch,"['Q130232', 'Q157443']",117.0,2010-01-01,70120163,,,
Q549908,movie,Spy Kids 2: The Island of Lost Dreams,"['Q2297927', 'Q188473', 'Q157443', 'Q319221', 'Q1361932']",96.0,2002-01-01,60023618,,,
Q550298,movie,Micki & Maude,Q860626,117.0,1984-01-01,60031788,,,
Q551025,movie,The Student of Prague,"['Q200092', 'Q157394', 'Q226730', 'Q130232']",85.0,1913-08-22,70024592,,,
